project_id,phase,title,description,weight,status,completed_by,completed_at,completed_by_role,applicable_technologies,applicable_site_types,notes,order,id,created_date,updated_date,created_by_id,is_sample
"696e98aca63ce94fa43082f2","seo_accessibility","Benchmarking SEO: Competencia identificada","","high","pending","","","","[""all""]","[""all""]","","6","696e98b3e47eaa74d643a73c","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","planning","Canal único de comunicación definido","","high","pending","","","","[""all""]","[""all""]","","4","696e98b3e47eaa74d643a735","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","planning","Repositorio centralizado de insumos","","high","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a736","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Alt text en imágenes","","high","pending","","","","[""all""]","[""all""]","","9","696e98b3e47eaa74d643a73f","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Contenido revisado (ortografía y gramática)","","medium","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a749","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Accesibilidad – Contraste de colores WCAG","","high","pending","","","","[""all""]","[""all""]","","7","696e98b3e47eaa74d643a74b","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","responsive","Breakpoints testeados (mobile, tablet, desktop)","","critical","pending","","","","[""all""]","[""all""]","","2","696e98b3e47eaa74d643a742","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Keyword research inicial: Palabras clave principales","","critical","pending","","","","[""all""]","[""all""]","","1","696e98b3e47eaa74d643a737","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Sitemap XML generado","","medium","pending","","","","[""all""]","[""all""]","","10","696e98b3e47eaa74d643a740","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a745","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","planning","Clientes y stakeholders identificados","","critical","pending","","","","[""all""]","[""all""]","","2","696e98b3e47eaa74d643a733","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Estructura de URLs definida","","high","pending","","","","[""all""]","[""all""]","","3","696e98b3e47eaa74d643a739","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Cross-browser testing completado","","high","pending","","","","[""all""]","[""all""]","","1","696e98b3e47eaa74d643a746","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Accesibilidad – Navegación por teclado","","medium","pending","","","","[""all""]","[""all""]","","8","696e98b3e47eaa74d643a74c","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","delivery","Plan de mantenimiento acordado","","medium","pending","","","","[""all""]","[""all""]","","4","696e98b3e47eaa74d643a750","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","delivery","Documentación entregada","","high","pending","","","","[""all""]","[""all""]","","1","696e98b3e47eaa74d643a74d","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a751","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","responsive","Imágenes responsive","","high","pending","","","","[""all""]","[""all""]","","4","696e98b3e47eaa74d643a744","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""all""]","","2","696e98b3e47eaa74d643a747","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""all""]","","3","696e98b3e47eaa74d643a748","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","delivery","Credenciales entregadas","","high","pending","","","","[""all""]","[""all""]","","3","696e98b3e47eaa74d643a74f","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","responsive","Touch targets adecuados","","high","pending","","","","[""all""]","[""all""]","","3","696e98b3e47eaa74d643a743","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Redirecciones: Listado de URLs antiguas (migración)","","critical","pending","","","","[""all""]","[""all""]","","7","696e98b3e47eaa74d643a73d","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","qa","Conversiones trackeadas correctamente","","high","pending","","","","[""all""]","[""all""]","","6","696e98b3e47eaa74d643a74a","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","seo_accessibility","Acceso a Google Analytics (GA4)","","critical","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a73b","2026-01-19T20:48:51.596000","2026-01-19T20:48:51.596000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","planning","Equipo y roles: Quién aprueba, quién ejecuta por área","","critical","pending","","","","[""all""]","[""all""]","","1","696e98b3e47eaa74d643a732","2026-01-19T20:48:51.595000","2026-01-19T20:48:51.595000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","documentation","Contexto y Antecedentes del proyecto","","critical","pending","","","","[""all""]","[""all""]","","2","696e98b3e47eaa74d643a72e","2026-01-19T20:48:51.595000","2026-02-09T19:14:02.180000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","documentation","Entregables: Listado táctico de qué se va a recibir","","critical","pending","","","","[""all""]","[""all""]","","3","696e98b3e47eaa74d643a72f","2026-01-19T20:48:51.595000","2026-02-09T19:14:00.592000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","documentation","Hoja de vida del proyecto cargada","","critical","pending","","","","[""all""]","[""all""]","","4","696e98b3e47eaa74d643a730","2026-01-19T20:48:51.595000","2026-02-09T19:13:59.229000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","documentation","Insumos base recopilados y organizados","","high","pending","","","","[""all""]","[""all""]","","5","696e98b3e47eaa74d643a731","2026-01-19T20:48:51.595000","2026-02-09T19:13:58.366000","6940670cff749d8ea0c5d536","false"
"696e98aca63ce94fa43082f2","documentation","Objetivos de negocio y generalidades del proyecto","","critical","completed","luis.restrepo@antpack.co","2026-02-09T19:34:01.766Z","","[""all""]","[""all""]","","1","696e98b3e47eaa74d643a72d","2026-01-19T20:48:51.595000","2026-02-09T19:34:01.587000","6940670cff749d8ea0c5d536","false"
"696aa5197df8c438cd48c0de","qa","Accesibilidad – Navegación por teclado","","medium","pending","","","","[""all""]","[""all""]","","8","696aa520cfe6d5644db2bf8b","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Accesibilidad – Contraste de colores WCAG","","high","pending","","","","[""all""]","[""all""]","","7","696aa520cfe6d5644db2bf8a","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Cross-browser testing completado","","high","pending","","","","[""all""]","[""all""]","","1","696aa520cfe6d5644db2bf85","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","responsive","Imágenes responsive","","high","pending","","","","[""all""]","[""all""]","","4","696aa520cfe6d5644db2bf83","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf87","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","responsive","Touch targets adecuados","","high","pending","","","","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf82","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf84","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","delivery","Capacitación realizada","","medium","pending","","","","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf8d","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","delivery","Credenciales entregadas","","high","pending","","","","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf8e","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf86","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","delivery","Plan de mantenimiento acordado","","medium","pending","","","","[""all""]","[""all""]","","4","696aa520cfe6d5644db2bf8f","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf90","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Contenido revisado (ortografía y gramática)","","medium","pending","","","","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf88","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","qa","Conversiones trackeadas correctamente","","high","pending","","","","[""all""]","[""all""]","","6","696aa520cfe6d5644db2bf89","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","delivery","Documentación entregada","","high","pending","","","","[""all""]","[""all""]","","1","696aa520cfe6d5644db2bf8c","2026-01-16T20:52:48.260000","2026-01-16T20:52:48.260000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","planning","Canal único de comunicación definido","","high","completed","geraldine.hurtado@antpack.co","2026-01-16T20:53:47.035Z","product_owner","[""all""]","[""all""]","","4","696aa520cfe6d5644db2bf74","2026-01-16T20:52:48.259000","2026-01-16T20:53:47.377000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","documentation","Entregables: Listado táctico de qué se va a recibir","","critical","pending","","","","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf6e","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","documentation","Hoja de vida del proyecto cargada","","critical","pending","","","","[""all""]","[""all""]","","4","696aa520cfe6d5644db2bf6f","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","documentation","Objetivos de negocio y generalidades del proyecto","","critical","pending","","","","[""all""]","[""all""]","","1","696aa520cfe6d5644db2bf6c","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","planning","Cronograma del proyecto definido","","critical","completed","geraldine.hurtado@antpack.co","2026-01-16T20:53:46.385Z","product_owner","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf73","2026-01-16T20:52:48.259000","2026-01-16T20:53:46.898000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","planning","Repositorio centralizado de insumos","","high","completed","geraldine.hurtado@antpack.co","2026-01-16T20:53:47.719Z","product_owner","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf75","2026-01-16T20:52:48.259000","2026-01-16T20:53:48.076000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","documentation","Insumos base recopilados y organizados","","high","pending","","","","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf70","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","planning","Clientes y stakeholders identificados","","critical","completed","geraldine.hurtado@antpack.co","2026-01-16T20:53:45.786Z","product_owner","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf72","2026-01-16T20:52:48.259000","2026-01-16T20:53:46.125000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","documentation","Contexto y Antecedentes del proyecto","","critical","pending","","","","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf6d","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","planning","Equipo y roles: Quién aprueba, quién ejecuta por área","","critical","completed","geraldine.hurtado@antpack.co","2026-01-16T20:53:44.037Z","product_owner","[""all""]","[""all""]","","1","696aa520cfe6d5644db2bf71","2026-01-16T20:52:48.259000","2026-01-16T20:53:44.393000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","responsive","Breakpoints testeados (mobile, tablet, desktop)","","critical","pending","","","","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf81","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","seo_accessibility","Sitemap XML generado","","medium","pending","","","","[""all""]","[""all""]","","10","696aa520cfe6d5644db2bf7f","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","seo_accessibility","Arquitectura de información: Mapa de navegación","","critical","pending","","","","[""all""]","[""all""]","","2","696aa520cfe6d5644db2bf77","2026-01-16T20:52:48.259000","2026-01-16T20:58:35.532000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","responsive","Mobile first implementado","","critical","pending","","","","[""all""]","[""all""]","","1","696aa520cfe6d5644db2bf80","2026-01-16T20:52:48.259000","2026-01-16T20:54:48.232000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","seo_accessibility","Estructura de URLs definida","","high","pending","","","","[""all""]","[""all""]","","3","696aa520cfe6d5644db2bf78","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","seo_accessibility","Herramientas de medición: Google Search Console","","critical","pending","","","","[""all""]","[""all""]","","4","696aa520cfe6d5644db2bf79","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
"696aa5197df8c438cd48c0de","seo_accessibility","Acceso a Google Analytics (GA4)","","critical","pending","","","","[""all""]","[""all""]","","5","696aa520cfe6d5644db2bf7a","2026-01-16T20:52:48.259000","2026-01-16T20:52:48.259000","695317589170124ed0bb9d9e","false"
